hirashima2,367151.55263157893,101898.34210526316,29301.71052631579,24954.86842105263,15912.526315789473,7315.6578947368425,2569.5789473684213,1328.7368421052631,40867.39473684211,9885.236842105263,1328.7368421052631,351060.89428539004,83351.47078431958,23778.5280617751,22956.478875851666,16535.948351421714,6755.607547092445,1840.4916052594401,1134.76108508426,29809.492229418498,8066.326782352379,1134.76108508426
hirashima1,466156.86842105264,83926.73684210527,35306.86842105263,30773.052631578947,14303.263157894737,7018.026315789473,2355.315789473684,1463.2368421052631,45076.31578947369,9373.342105263158,1463.2368421052631,631995.2623993055,102345.86979702549,34770.528994939814,25272.106907093163,12914.535624807892,6034.391254724618,1849.974254518768,1400.6063054453189,32835.94606052567,7158.334264030674,1400.6063054453189
masaki2,38641.63157894737,13702.28947368421,10352.21052631579,30239.763157894737,4702.078947368421,3195.2368421052633,1620.2368421052631,1200.078947368421,34941.84210526316,4815.473684210527,1200.078947368421,87272.5075205067,13456.854875974812,8570.889612237015,34716.12604769857,4376.665032825426,4171.824278697135,1725.7553866154185,1188.5115056365553,37308.429335759836,5397.229219637375,1188.5115056365553
masaki1,116695.15789473684,25500.973684210527,13436.605263157895,24269.447368421053,5991.184210526316,3113.4473684210525,2027.0526315789473,2823.4210526315787,30260.63157894737,5140.5,2823.4210526315787,340267.1768570851,41898.07273389906,21593.500148423653,30184.032803783222,7330.386368273623,3842.7755504895727,1946.27947291842,3248.267721591885,35959.44141626131,5234.1023950223735,3248.267721591885
yuka1,626680.8947368421,113512.05263157895,19978.71052631579,34634.21052631579,26089.736842105263,15101.473684210527,7560.236842105263,4115.894736842105,60723.94736842105,22661.71052631579,4115.894736842105,598646.7567828464,147193.51730664802,19993.204011031634,40852.91145017303,20237.66368573862,13318.776749064184,5350.805637492507,4303.821391259986,50841.21896078303,17752.97190229212,4303.821391259986
yuka2,618047.5714285715,98849.53571428571,29303.928571428572,33791.71428571428,27872.0,13861.57142857143,8850.32142857143,3880.6785714285716,61663.71428571428,22711.89285714286,3880.6785714285716,542565.7737236914,97942.29727734088,25239.893896834616,36886.95389183508,25019.449579991047,9288.497642739847,6187.079688775239,3364.1688323266353,49438.681473588455,13171.165843124589,3364.1688323266353
